 SpectraID,                     Time,     [C2H2]_ppm,  [C2H2]_ppm_sd,    [C2H4]0_ppm, [C2H4]0_ppm_sd,    [C2H4]_perc, [C2H4]_perc_sd,      [NH3]_ppm,   [NH3]_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,       RD0_r_us,    RD0_r_us_sd,         RD1_us,      RD1_us_sd,       RD1_r_us,    RD1_r_us_sd,        CavHT_C,     CavHT_C_sd,        FilHT_C,     FilHT_C_sd,     GasExpHT_C,  GasExpHT_C_sd,        OrfHT_C,     OrfHT_C_sd,        TubHT_C,     TubHT_C_sd,      InletHT_C,   InletHT_C_sd,    Temp_Status, Temp_Status_sd,Analyzer_Status,Analyzer_Status_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,             HZ,          HZ_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,   bC2H4_0_AMPT,bC2H4_0_AMPT_sd,   bC2H4_0_SHFT,bC2H4_0_SHFT_sd,   bC2H4_0_STRT,bC2H4_0_STRT_sd,    bNH3_0_AMPT, bNH3_0_AMPT_sd,    bNH3_0_SHFF, bNH3_0_SHFF_sd,    bNH3_0_STRF, bNH3_0_STRF_sd,   bC2H2_0_AMPT,bC2H2_0_AMPT_sd,   bC2H2_0_SHFF,bC2H2_0_SHFF_sd,   bC2H2_0_STRF,bC2H2_0_STRF_sd,bC2H2_10_0_AMPT,bC2H2_10_0_AMPT_sd,bC2H2_10_0_SHFF,bC2H2_10_0_SHFF_sd,bC2H2_10_0_STRF,bC2H2_10_0_STRF_sd,       Fit_Flag,   N_Fits_Avg'd,      MIU_VALVE,       MIU_DESC
      1354,  2016/12/08 10:53:11.634,    2.44039e+00,    0.00000e+00,    1.00323e+06,    0.00000e+00,    1.00323e+02,    0.00000e+00,    5.50638e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99189e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22702e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.16279e+01,    0.00000e+00,    2.09169e+00,    0.00000e+00,   -8.36183e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00423e+00,    0.00000e+00,   -1.40373e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    1.08714e-03,    0.00000e+00,   -1.40373e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    8.68032e-01,    0.00000e+00,   -1.41173e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,    4.22440e-02,    0.00000e+00,   -1.40373e+00,    0.00000e+00,    1.00016e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1355,  2016/12/08 10:53:12.635,    2.34745e+00,    0.00000e+00,    1.00287e+06,    0.00000e+00,    1.00287e+02,    0.00000e+00,    8.59058e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99181e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22754e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    9.34579e+00,    0.00000e+00,    2.09107e+00,    0.00000e+00,   -8.36217e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00387e+00,    0.00000e+00,   -1.40266e+00,    0.00000e+00,    1.00008e+00,    0.00000e+00,    1.69607e-03,    0.00000e+00,   -1.40266e+00,    0.00000e+00,    1.00008e+00,    0.00000e+00,    8.39742e-01,    0.00000e+00,   -1.41066e+00,    0.00000e+00,    1.00008e+00,    0.00000e+00,    3.93895e-02,    0.00000e+00,   -1.40266e+00,    0.00000e+00,    1.00008e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1356,  2016/12/08 10:53:13.643,    2.26584e+00,    0.00000e+00,    1.00300e+06,    0.00000e+00,    1.00300e+02,    0.00000e+00,    8.19133e-03,    0.00000e+00,    6.05083e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22760e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    4.32900e+00,    0.00000e+00,    2.09106e+00,    0.00000e+00,   -8.37144e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00401e+00,    0.00000e+00,   -1.40561e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    1.61724e-03,    0.00000e+00,   -1.40561e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    8.16523e-01,    0.00000e+00,   -1.41361e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    3.64592e-02,    0.00000e+00,   -1.40561e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1357,  2016/12/08 10:53:14.644,    2.19862e+00,    0.00000e+00,    1.00307e+06,    0.00000e+00,    1.00307e+02,    0.00000e+00,    1.02162e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99181e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22693e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    8.19672e+00,    0.00000e+00,    2.09132e+00,    0.00000e+00,   -8.36863e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00407e+00,    0.00000e+00,   -1.40399e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    2.01701e-03,    0.00000e+00,   -1.40399e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    7.97031e-01,    0.00000e+00,   -1.41199e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    3.41406e-02,    0.00000e+00,   -1.40399e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1358,  2016/12/08 10:53:15.645,    2.14360e+00,    0.00000e+00,    1.00305e+06,    0.00000e+00,    1.00305e+02,    0.00000e+00,    1.38810e-02,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99186e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22790e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.17647e+01,    0.00000e+00,    2.09090e+00,    0.00000e+00,   -8.37045e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00406e+00,    0.00000e+00,   -1.40367e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    2.74057e-03,    0.00000e+00,   -1.40367e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    7.79762e-01,    0.00000e+00,   -1.41167e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    3.25869e-02,    0.00000e+00,   -1.40367e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1359,  2016/12/08 10:53:16.647,    2.10136e+00,    0.00000e+00,    1.00333e+06,    0.00000e+00,    1.00333e+02,    0.00000e+00,    1.32062e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22806e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.14943e+01,    0.00000e+00,    2.09138e+00,    0.00000e+00,   -8.37639e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00433e+00,    0.00000e+00,   -1.40421e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    2.60734e-03,    0.00000e+00,   -1.40421e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    7.67763e-01,    0.00000e+00,   -1.41221e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    3.10658e-02,    0.00000e+00,   -1.40421e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1360,  2016/12/08 10:53:17.648,    2.06986e+00,    0.00000e+00,    1.00297e+06,    0.00000e+00,    1.00297e+02,    0.00000e+00,    5.23936e-03,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99184e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22861e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.19048e+01,    0.00000e+00,    2.09097e+00,    0.00000e+00,   -8.35917e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00397e+00,    0.00000e+00,   -1.40281e+00,    0.00000e+00,    1.00006e+00,    0.00000e+00,    1.03442e-03,    0.00000e+00,   -1.40281e+00,    0.00000e+00,    1.00006e+00,    0.00000e+00,    7.50629e-01,    0.00000e+00,   -1.41081e+00,    0.00000e+00,    1.00006e+00,    0.00000e+00,    3.20694e-02,    0.00000e+00,   -1.40281e+00,    0.00000e+00,    1.00006e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1361,  2016/12/08 10:53:18.649,    2.04198e+00,    0.00000e+00,    1.00304e+06,    0.00000e+00,    1.00304e+02,    0.00000e+00,    1.55762e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22714e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.21951e+01,    0.00000e+00,    2.09120e+00,    0.00000e+00,   -8.37253e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00404e+00,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    3.07525e-03,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    7.52630e-01,    0.00000e+00,   -1.41219e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    2.84723e-02,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1362,  2016/12/08 10:53:19.650,    2.02390e+00,    0.00000e+00,    1.00324e+06,    0.00000e+00,    1.00324e+02,    0.00000e+00,    9.95793e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99189e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22714e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.28205e+01,    0.00000e+00,    2.09149e+00,    0.00000e+00,   -8.36918e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00424e+00,    0.00000e+00,   -1.40386e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    1.96603e-03,    0.00000e+00,   -1.40386e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    7.46691e-01,    0.00000e+00,   -1.41186e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.80306e-02,    0.00000e+00,   -1.40386e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1363,  2016/12/08 10:53:20.651,    2.00836e+00,    0.00000e+00,    1.00319e+06,    0.00000e+00,    1.00319e+02,    0.00000e+00,    1.35003e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99184e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22778e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.07527e+01,    0.00000e+00,    2.09100e+00,    0.00000e+00,   -8.37455e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00420e+00,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    2.66542e-03,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    7.46149e-01,    0.00000e+00,   -1.41180e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,    2.64597e-02,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00018e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1364,  2016/12/08 10:53:21.652,    1.99551e+00,    0.00000e+00,    1.00300e+06,    0.00000e+00,    1.00300e+02,    0.00000e+00,    1.13821e-02,    0.00000e+00,    6.05080e+01,    0.00000e+00,    4.99189e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22723e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.21951e+01,    0.00000e+00,    2.09131e+00,    0.00000e+00,   -8.36801e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00400e+00,    0.00000e+00,   -1.40437e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    2.24721e-03,    0.00000e+00,   -1.40437e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    7.47642e-01,    0.00000e+00,   -1.41237e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    2.46528e-02,    0.00000e+00,   -1.40437e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1365,  2016/12/08 10:53:22.653,    1.98806e+00,    0.00000e+00,    1.00278e+06,    0.00000e+00,    1.00278e+02,    0.00000e+00,    5.84974e-03,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99181e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22668e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.29870e+01,    0.00000e+00,    2.09092e+00,    0.00000e+00,   -8.36484e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00378e+00,    0.00000e+00,   -1.40288e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    1.15493e-03,    0.00000e+00,   -1.40288e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    7.29130e-01,    0.00000e+00,   -1.41088e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,    2.86687e-02,    0.00000e+00,   -1.40288e+00,    0.00000e+00,    1.00015e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1366,  2016/12/08 10:53:23.655,    1.98209e+00,    0.00000e+00,    1.00350e+06,    0.00000e+00,    1.00350e+02,    0.00000e+00,    1.13285e-02,    0.00000e+00,    6.05077e+01,    0.00000e+00,    4.99186e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22815e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.29870e+01,    0.00000e+00,    2.09153e+00,    0.00000e+00,   -8.37016e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00450e+00,    0.00000e+00,   -1.40420e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    2.23663e-03,    0.00000e+00,   -1.40420e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    7.39270e-01,    0.00000e+00,   -1.41220e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,    2.53606e-02,    0.00000e+00,   -1.40420e+00,    0.00000e+00,    1.00012e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1367,  2016/12/08 10:53:24.657,    1.97510e+00,    0.00000e+00,    1.00299e+06,    0.00000e+00,    1.00299e+02,    0.00000e+00,    7.71580e-03,    0.00000e+00,    6.05080e+01,    0.00000e+00,    4.99181e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22745e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09133e+00,    0.00000e+00,   -8.36676e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00399e+00,    0.00000e+00,   -1.40411e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    1.52336e-03,    0.00000e+00,   -1.40411e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    7.29589e-01,    0.00000e+00,   -1.41211e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,    2.71197e-02,    0.00000e+00,   -1.40411e+00,    0.00000e+00,    1.00021e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1368,  2016/12/08 10:53:25.657,    1.96979e+00,    0.00000e+00,    1.00316e+06,    0.00000e+00,    1.00316e+02,    0.00000e+00,    1.11803e-02,    0.00000e+00,    6.05080e+01,    0.00000e+00,    4.99196e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22760e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.29870e+01,    0.00000e+00,    2.09097e+00,    0.00000e+00,   -8.37433e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00416e+00,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    2.20736e-03,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    7.31961e-01,    0.00000e+00,   -1.41219e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,    2.59141e-02,    0.00000e+00,   -1.40419e+00,    0.00000e+00,    1.00011e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1369,  2016/12/08 10:53:26.665,    1.96587e+00,    0.00000e+00,    1.00325e+06,    0.00000e+00,    1.00325e+02,    0.00000e+00,    1.01323e-02,    0.00000e+00,    6.05070e+01,    0.00000e+00,    4.99179e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22723e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.26582e+01,    0.00000e+00,    2.09145e+00,    0.00000e+00,   -8.37434e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00426e+00,    0.00000e+00,   -1.40431e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.00046e-03,    0.00000e+00,   -1.40431e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    7.32470e-01,    0.00000e+00,   -1.41231e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,    2.53487e-02,    0.00000e+00,   -1.40431e+00,    0.00000e+00,    1.00014e+00,    0.00000e+00,              3,              1,             -1,       Disabled
      1370,  2016/12/08 10:53:27.666,    1.96503e+00,    0.00000e+00,    1.00328e+06,    0.00000e+00,    1.00328e+02,    0.00000e+00,    1.28540e-02,    0.00000e+00,    6.05074e+01,    0.00000e+00,    4.99191e+01,    0.00000e+00,    2.50000e+01,    0.00000e+00,    8.35000e+00,    0.00000e+00,    8.35000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -2.50000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,   -5.00000e+01,    0.00000e+00,    2.00000e+01,    0.00000e+00,    1.40000e+01,    0.00000e+00,    1.22748e-01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.84800e+00,    0.00000e+00,    1.08696e+01,    0.00000e+00,    2.09115e+00,    0.00000e+00,   -8.37001e-03,    0.00000e+00,   -4.35000e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.00428e+00,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    2.53781e-03,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    7.22493e-01,    0.00000e+00,   -1.41180e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,    2.78634e-02,    0.00000e+00,   -1.40380e+00,    0.00000e+00,    1.00019e+00,    0.00000e+00,              3,              1,             -1,       Disabled
